20110607;1286.31;1296.22;1284.74;1284.74;859
20110608;1284.63;1287.01;1277.42;1279.7;582
20110609;1279.63;1294.54;1279.63;1289.31;1486
20110610;1288.59;1288.59;1268.28;1271.5;1521
20110613;1271.31;1277.04;1265.64;1271.57;1514
20110614;1272.22;1292.5;1272.22;1288.07;1488
20110615;1287.86;1287.86;1262.5;1266.58;765
20110616;1265.53;1274.1;1258.07;1267.35;1525
20110617;1268.58;1279.82;1267.4;1271.34;1340
20110620;1271.5;1280.42;1267.56;1278.16;1502
20110621;1281.49;1297.31;1281.49;1295.3;956
20110622;1295.49;1295.49;1294.53;1294.53;3
20110623;1276.41;1284.24;1263.24;1283.76;546
20110624;1282.35;1283.93;1267.24;1268.9;922
20110627;1268.44;1284.91;1267.53;1280.08;1500
20110628;1280.09;1296.71;1280.09;1296.71;1494
20110629;1296.84;1309.21;1296.84;1307.58;1503
20110630;1307.64;1321.97;1307.64;1320.59;1495
20110701;1320.64;1341.01;1318.18;1339.35;1483
20110705;1339.59;1340.89;1334.3;1338.15;1494
20110706;1337.56;1340.94;1330.92;1339.15;1496
20110707;1339.62;1356.48;1339.62;1353.08;1488
20110708;1352.39;1352.39;1333.71;1343.78;1506
20110711;1343.31;1343.31;1316.42;1319.62;1503
20110712;1319.61;1327.17;1313.33;1313.69;1516
20110713;1314.45;1331.48;1314.45;1317.79;1508
20110714;1317.74;1326.88;1306.51;1308.97;1522
20110715;1308.86;1317.7;1307.52;1316.24;1516
20110718;1315.94;1315.94;1295.92;1305.47;1505
20110719;1307.07;1328.1;1307.07;1326.43;1210
20110720;1328.66;1330.43;1323.65;1325.9;1511
20110721;1325.65;1347;1325.65;1343.78;1533
20110722;1343.41;1345.64;1336.95;1344.6;285
20110725;1344.32;1344.32;1331.09;1337.55;1505
20110726;1337.39;1338.51;1329.59;1332.04;1476
20110727;1331.91;1331.91;1303.49;1305.53;1518
20110728;1304.83;1316.32;1299.16;1301.08;1512
20110729;1300.11;1304.16;1282.85;1292.78;1511
20110801;1302.77;1303.74;1274.73;1286.72;1500
20110802;1286.56;1286.56;1254.16;1254.54;1533
20110803;1254.25;1261.2;1234.56;1260.82;1541
20110804;1239.01;1240.02;1202.75;1202.75;113
20110805;1200.28;1217.77;1168.08;1199.66;967
20110808;1198.48;1198.48;1119.28;1121.33;1551
20110809;1120.23;1171.56;1101.54;1171.56;1547
20110810;1171.77;1171.77;1125.33;1144.8;1141
20110811;1121.3;1186.29;1121.3;1170.81;1536
20110812;1172.86;1189.04;1170.74;1178.97;1532
20110815;1183.58;1204.49;1183.58;1203.79;1388
20110816;1204.22;1204.22;1180.53;1192.5;1533
20110817;1192.89;1208.47;1184.35;1193.4;1535
20110818;1189.61;1189.61;1131.03;1140.76;1539
20110819;1136.18;1154.54;1125.72;1127.85;1135
20110822;1123.55;1145.49;1121.08;1122.78;1464
20110823;1124.35;1161.71;1122.91;1161.67;1452
20110824;1162.16;1178.56;1156.3;1177.68;1539
20110825;1176.69;1190.68;1155.47;1159.79;1542
20110826;1158.84;1181.23;1135.91;1176.83;1545
20110829;1177.91;1210.28;1177.91;1209.89;1511
20110830;1209.76;1220.09;1195.77;1213.03;1528
20110831;1213;1228.51;1209.34;1216.89;1041
20110901;1219.11;1229.29;1205.46;1205.64;1056
20110902;1203.9;1203.9;1170.56;1174.09;1529
20110906;1162.94;1163.79;1140.13;1160.63;727
20110907;1165.84;1198.54;1165.84;1198.43;1514
20110908;1197.98;1204.34;1183.33;1186.04;758
20110909;1185.36;1185.36;1149.34;1150.27;852
20110912;1153.5;1162.52;1136.07;1162.24;1537
20110913;1162.58;1176.41;1157.44;1173.02;1545
20110914;1173.32;1202.38;1162.73;1189.24;1529
20110915;1189.44;1209;1189.44;1208.71;1522
20110916;1209.21;1219.48;1204.59;1215.33;699
20110919;1214.99;1214.99;1188.35;1204.39;1527
20110920;1204.5;1220.39;1201.29;1202.25;1286
20110921;1203.63;1206.3;1166.58;1166.58;1540
20110922;1134.78;1140.03;1114.29;1132.65;562
20110923;1128.82;1141.72;1121.35;1136.63;1549
20110926;1136.91;1164.19;1131.07;1163.05;1542
20110927;1163.32;1195.85;1163.32;1191.09;802
20110928;1175.39;1184.71;1150.4;1150.6;1542
20110929;1158.69;1173.02;1139.93;1157.67;718
20110930;1159.93;1159.93;1131.81;1131.81;1538
20111003;1131.21;1138.99;1099.65;1099.65;1547
20111004;1094.41;1125.11;1074.77;1124.26;1536
20111005;1124.03;1146.07;1115.68;1143.76;1537
20111006;1144.1;1165.33;1134.95;1165.29;1338
20111007;1167.03;1169.47;1150.5;1155.44;485
20111010;1158.15;1194.45;1158.15;1194.45;1518
20111011;1194.59;1199.24;1187.3;1195.03;1526
20111012;1196.19;1220.25;1196.19;1207.33;1525
20111013;1206.96;1207.46;1190.58;1203.53;1538
20111014;1205.65;1224.48;1205.65;1223.92;1510
20111017;1224.47;1224.47;1198.55;1199.72;1420
20111018;1200.75;1233.09;1191.48;1224.79;1495
20111019;1223.46;1229.64;1206.31;1208.83;1537
20111020;1209.92;1219.53;1197.33;1216.26;1383
20111021;1220.88;1238.59;1220.88;1238.24;913
20111024;1238.72;1256.55;1238.72;1254.81;1526
20111025;1254.19;1254.19;1226.79;1228.93;1536
20111026;1229.17;1246.28;1221.06;1241.97;1142
20111027;1243.97;1292.66;1243.97;1284.11;1235
20111028;1284.39;1287.08;1277.03;1286.16;630
20111031;1273.88;1273.88;1253.96;1253.96;1103
20111101;1251;1251;1215.42;1218.43;1544
20111102;1219.61;1242.48;1219.61;1237.76;1535
20111103;1238.25;1263.21;1234.81;1261.18;1393
20111104;1256.53;1256.53;1238.92;1252.27;896
20111107;1253.21;1261.7;1240.75;1260.73;1527
20111108;1261.11;1277.55;1254.99;1275.56;1522
20111109;1275.18;1275.18;1226.64;1228.71;1532
20111110;1229.58;1246.22;1227.7;1239.67;1544
20111111;1240.11;1266.98;1240.11;1264.08;1521
20111114;1263.84;1263.84;1246.68;1251.54;1522
20111115;1251.7;1264.25;1244.33;1257.91;1525
20111116;1257.81;1259.6;1235.67;1235.67;1518
20111117;1236.56;1237.73;1209.43;1216.17;1540
20111118;1216.19;1223.51;1211.35;1215.82;1526
20111121;1215.61;1215.61;1183.16;1193.63;1517
20111122;1192.98;1196.81;1181.65;1188.14;1529
20111123;1187.48;1187.48;1162.31;1162.31;1526
20111125;1161.41;1172.66;1158.66;1158.67;860
20111128;1158.67;1197.34;1158.67;1192.85;1509
20111129;1192.56;1203.67;1191.8;1195.24;1526
20111130;1196.72;1247.1;1196.72;1246.96;1511
20111201;1246.91;1251.08;1239.73;1244.08;1519
20111202;1246.03;1260.08;1243.34;1244.96;1522
20111205;1244.33;1266.73;1244.33;1257.1;1509
20111206;1257.19;1266.03;1253.03;1258.78;1503
20111207;1258.14;1267.06;1244.8;1260.6;1522
20111208;1260.86;1260.86;1231.47;1234.33;1527
20111209;1234.48;1258.25;1234.48;1255.23;1512
20111212;1255.05;1255.05;1227.25;1237.23;1502
20111213;1236.83;1249.85;1219.43;1225.36;1522
20111214;1225.73;1225.73;1209.47;1211.42;1535
20111215;1212.11;1225.59;1212.11;1215.6;1507
20111216;1216.08;1231.04;1215.2;1219.79;1497
20111219;1219.74;1224.57;1202.36;1205.23;1511
20111220;1205.72;1242.82;1205.72;1240.76;1496
20111221;1241.25;1245.08;1229.51;1243.16;1510
20111222;1243.72;1255.22;1243.72;1254.01;1473
20111223;1254;1265.42;1254;1265.42;1427
20111227;1265.02;1269.36;1262.3;1265.59;1432
20111228;1265.38;1265.84;1248.64;1249.36;1487
20111229;1249.75;1263.54;1249.75;1261.92;1462
20111230;1262.82;1264.11;1257.85;1257.91;1405
20120103;1258.85;1284.61;1258.85;1276.25;4030
20120104;1277.03;1278.73;1268.09;1277.24;3911
20120105;1277.3;1283.05;1265.26;1281.01;4000
20120106;1280.93;1281.83;1273.33;1277.47;3939
20120109;1277.83;1281.99;1274.55;1280.58;3909
20120110;1280.77;1296.46;1280.77;1291.96;3944
20120111;1292.02;1293.8;1285.41;1292.25;3914
20120112;1292.48;1296.82;1285.77;1295.43;3919
20120113;1294.82;1294.82;1277.58;1288.81;3986
20120117;1290.22;1303;1290.22;1293.56;3920
20120118;1293.65;1308.1;1290.99;1307.65;4023
20120119;1308.07;1315.49;1308.07;1314.44;3950
20120120;1314.49;1315.16;1309.17;1315.16;3847
20120123;1315.29;1322.28;1309.89;1316.09;4038
20120124;1315.96;1315.96;1306.06;1314.45;3955
20120125;1314.4;1328.3;1307.65;1325.81;4209
20120126;1326.28;1333.47;1313.6;1318.66;4127
20120127;1318.25;1320.06;1311.72;1316.63;4094
20120130;1316.16;1316.16;1300.49;1312.89;4020
20120131;1313.53;1321.41;1306.69;1312.79;4049
20120201;1312.45;1330.52;1312.45;1324.12;4001
20120202;1324.24;1329.19;1321.57;1325.55;3919
20120203;1326.21;1345.34;1326.21;1344.59;3826
20120206;1344.32;1344.36;1337.52;1344.36;3812
20120207;1344.33;1349.24;1335.92;1346.99;3940
20120208;1347.04;1351;1341.95;1350.02;3968
20120209;1349.97;1354.32;1344.63;1352.04;4046
20120210;1351.21;1351.21;1337.35;1342.59;3948
20120213;1343.06;1353.35;1343.06;1351.64;3705
20120214;1351.3;1351.3;1340.83;1350.34;3946
20120215;1350.52;1355.87;1340.8;1343.41;4212
20120216;1342.61;1359.02;1341.22;1357.97;4086
20120217;1358.06;1363.4;1357.24;1361.33;3837
20120221;1361.22;1367.76;1358.11;1362.26;3917
20120222;1362.11;1362.7;1355.53;1357.51;3968
20120223;1357.53;1364.24;1352.28;1363.36;4044
20120224;1363.46;1368.92;1363.46;1365.78;3809
20120227;1365.2;1371.94;1354.92;1367.91;4008
20120228;1367.56;1373.09;1365.97;1372.28;3965
20120229;1372.2;1378.04;1363.81;1366.07;4020
20120301;1365.9;1376.17;1365.9;1374.71;4040
20120302;1374.09;1374.53;1366.42;1369.72;3870
20120305;1369.59;1369.59;1359.13;1364.21;4083
20120306;1363.63;1363.63;1340.03;1343.51;4144
20120307;1343.39;1354.85;1343.39;1352.89;4041
20120308;1352.65;1368.72;1352.65;1366.04;3834
20120309;1365.97;1374.76;1365.97;1370.75;3814
20120312;1370.78;1373.04;1366.69;1371.17;3897
